,CN,O,C,businessCategory,serialNumber,juristiction,issuer_CN,issuer_O,expired,notBefore,notAfter,verCode,time_collected
4230,stream-labs.com,,,,,,R3,Let's Encrypt,False,b'20210319084130Z',b'20210617084130Z',0,1620578912.7748256
4231,hamster.ru,,,,,,R3,Let's Encrypt,False,b'20210410210247Z',b'20210709210247Z',0,1620578913.1508625
4232,happy-foot.lima-city.de,,,,,,R3,Let's Encrypt,False,b'20210508100151Z',b'20210806100151Z',0,1620578913.332222
4233,com-linweb125,Webhosting,BE,,,,com-linweb125,Webhosting,False,b'20200110074319Z',b'20220320074319Z',18,1620578913.4779117
4234,pizzahut.com.au,,,,,,Amazon,Amazon,False,b'20200629000000Z',b'20210729120000Z',0,1620578915.6595733
4236,ragesw.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210312000000Z',b'20210610235959Z',0,1620578916.6712656
4237,gener8tor.com,,,,,,R3,Let's Encrypt,False,b'20210310180517Z',b'20210608180517Z',0,1620578917.1254876
4238,www.cpp.ca,,,,,,R3,Let's Encrypt,False,b'20210422030145Z',b'20210721030145Z',0,1620578917.3744488
4239,algorave.com,,,,,,R3,Let's Encrypt,False,b'20210418154057Z',b'20210717154057Z',0,1620578917.5074372
4240,otokagitpaspas.net,,,,,,R3,Let's Encrypt,False,b'20210402185321Z',b'20210701185321Z',0,1620578917.8947785
4241,*.hoshinogen.com,,,,,,Amazon,Amazon,False,b'20201203000000Z',b'20220101235959Z',0,1620578920.2168813
4242,eabalorios.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,True,b'20200121000000Z',b'20210120235959Z',10,1620578921.9343195
4243,bikeland.ru,,,,,,R3,Let's Encrypt,False,b'20210402060359Z',b'20210701060359Z',0,1620578922.5477078
4244,mercedeslewishamiltonhat.com,,,,,,R3,Let's Encrypt,False,b'20210414144256Z',b'20210713144256Z',0,1620578922.9921265
4245,pare-dose.net,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210101000000Z',b'20220101235959Z',0,1620578923.5696883
4246,*.securedata.net,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,False,b'20200730000000Z',b'20210928120000Z',0,1620585161.0580497
4248,wizxpert.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210506000000Z',b'20210804235959Z',0,1620578925.2114697
4249,www.directinvesting.com,"Moneypaper Publications, LLC",US,,,,"Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",False,b'20200701110038Z',b'20220727170038Z',0,1620578926.8886993
4250,aacpm.org,,,,,,R3,Let's Encrypt,False,b'20210426210245Z',b'20210725210245Z',0,1620578927.3013394
4251,greatbritishlife.co.uk,,,,,,Amazon,Amazon,False,b'20201210000000Z',b'20220108235959Z',0,1620578927.4791691
4254,www.hfsclub.de,,,,,,R3,Let's Encrypt,False,b'20210430204921Z',b'20210729204921Z',0,1620578928.0850375
4256,*.krify.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20201027000000Z',b'20211027235959Z',0,1620578928.580736
4257,clinicom.com.br,,,,,,R3,Let's Encrypt,False,b'20210322211432Z',b'20210620211432Z',0,1620578930.0784233
4258,onvideo.es,,,,,,R3,Let's Encrypt,False,b'20210319033347Z',b'20210617033347Z',0,1620578930.3569784
4259,mkmgfoundation.biz,,,,,,R3,Let's Encrypt,False,b'20210413071039Z',b'20210712071039Z',0,1620578932.644065
4260,chironchiropractic.org,,,,,,R3,Let's Encrypt,False,b'20210423061214Z',b'20210722061214Z',0,1620578933.5577493
4261,www.camunda.org,,,,,,R3,Let's Encrypt,False,b'20210417001913Z',b'20210716001913Z',0,1620578933.9337416
4262,thebeautybean.com,,,,,,R3,Let's Encrypt,False,b'20210316142644Z',b'20210614142644Z',0,1620578935.3766234
4263,*.microworks.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200406000000Z',b'20220406235959Z',0,1620578938.194367
4264,headsupguys.org,,,,,,R3,Let's Encrypt,False,b'20210407014115Z',b'20210706014115Z',0,1620578939.0487008
4265,*.33222.ir,,,,,,R3,Let's Encrypt,False,b'20210424122311Z',b'20210723122311Z',0,1620578939.493272
4266,tradepartnership.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210506000000Z',b'20210804235959Z',0,1620578939.9982443
4267,1045616-db2.outdoorwire.com,SomeOrganization,--,,,,1045616-db2.outdoorwire.com,SomeOrganization,True,b'20190904131948Z',b'20200903131948Z',21,1620578940.6128662
4268,*.swisstennis.ch,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200604000000Z',b'20220604235959Z',0,1620578940.9123962
4269,*.zeibeauty.shop,,,,,,R3,Let's Encrypt,False,b'20210414062744Z',b'20210713062744Z',0,1620578942.4472637
4270,meetcortex.com,,,,,,Amazon,Amazon,False,b'20200609000000Z',b'20210709120000Z',0,1620578943.9434712
4271,wgdesignslabs.com,,,,,,R3,Let's Encrypt,False,b'20210422085700Z',b'20210721085700Z',0,1620578945.667869
4272,webmail.yellowmaps.com,,,,,,R3,Let's Encrypt,False,b'20210428091000Z',b'20210727091000Z',0,1620578946.598793
4273,vial.com.hk,,,,,,R3,Let's Encrypt,False,b'20210313165921Z',b'20210611165921Z',0,1620578947.5461767
4274,*.fhinds.co.uk,F.HINDS LIMITED,GB,,,,Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,False,b'20200601000000Z',b'20220830235959Z',0,1620578948.0475106
4275,www.leovegas.it,LeoVegas Gaming p.l.c.,MT,Private Organization,C 59314,,DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,False,b'20190828000000Z',b'20210901120000Z',0,1620578948.1590517
4276,*.nyesigiso-mali.org,,,,,,R3,Let's Encrypt,False,b'20210408221320Z',b'20210707221320Z',0,1620578948.5976472
4277,dream-t.purecannabiz.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210421000000Z',b'20210720235959Z',0,1620578948.9726872
4278,*.cisofy.com,,,,,,Trust Provider B.V. TLS RSA CA G1,Trust Provider B.V.,False,b'20200311000000Z',b'20220410120000Z',0,1620578950.1897383
4279,mediamoves.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200613000000Z',b'20210709235959Z',0,1620578950.6811042
4280,bildercache.de,,,,,,R3,Let's Encrypt,False,b'20210315180155Z',b'20210613180155Z',0,1620578950.9736798
4281,kbdfans.com,,,,,,R3,Let's Encrypt,False,b'20210402194005Z',b'20210701194005Z',0,1620578951.3955858
4282,firefighteruae.com,,,,,,firefighteruae.com,,False,b'20210402100956Z',b'20220402100956Z',18,1620578951.9147155
4283,allegrodev.com,,,,,,R3,Let's Encrypt,False,b'20210409152458Z',b'20210708152458Z',0,1620578952.2337394
4285,suntint.co,,,,,,R3,Let's Encrypt,False,b'20210411160607Z',b'20210710160607Z',0,1620578956.9461737
4286,takescoop.com,,,,,,Amazon,Amazon,False,b'20201012000000Z',b'20211111120000Z',0,1620578958.1811438
4288,bydesign.com,,,,,,R3,Let's Encrypt,False,b'20210322144239Z',b'20210620144239Z',0,1620578961.6935403
4290,britishorigami.info,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200810000000Z',b'20220810235959Z',0,1620578962.6375103
4291,*.wichitaonthecheap.com,,,,,,R3,Let's Encrypt,False,b'20210309023455Z',b'20210607023455Z',0,1620578964.5361197
4292,japancar.fr,,,,,,R3,Let's Encrypt,False,b'20210421132022Z',b'20210720132022Z',0,1620578964.7567832
4297,mypowerexperts.com,,,,,,R3,Let's Encrypt,False,b'20210502083756Z',b'20210731083756Z',0,1620578968.0410771
4298,*.onlinecasino-japan.jp,,,,,,R3,Let's Encrypt,False,b'20210509030254Z',b'20210807030254Z',0,1620578968.340517
4300,*.from.sh,www.sprinthost.ru,RU,,,,*.from.sh,www.sprinthost.ru,False,b'20161118170115Z',b'21161025170115Z',18,1620578968.8512976
4301,www.pestanagolf.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210401000000Z',b'20220404235959Z',0,1620578969.0197206
4302,pamelaslim.com,,,,,,R3,Let's Encrypt,False,b'20210509093408Z',b'20210807093408Z',0,1620578970.6533666
4303,candidats.emploipublic.fr,,,,,,R3,Let's Encrypt,False,b'20210426053122Z',b'20210725053122Z',0,1620578970.9055283
4304,autodiscover.gaminar.co,,,,,,R3,Let's Encrypt,False,b'20210416061541Z',b'20210715061541Z',0,1620578971.4485874
4306,www.jdailyhk.com,,,,,,AlphaSSL CA - SHA256 - G2,GlobalSign nv-sa,False,b'20200420074437Z',b'20220427070058Z',0,1620578971.7773957
4307,www.adrz.nl,Admiraal De Ruyter Ziekenhuis B.V.,NL,Private Organization,22063723,,Sectigo RSA Extended Validation Secure Server CA,Sectigo Limited,False,b'20200609000000Z',b'20210706235959Z',0,1620578973.107692
4308,ethiojobs.net,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210405000000Z',b'20210704235959Z',0,1620578973.4080381
4309,otomotifo.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210117000000Z',b'20220117235959Z',0,1620578974.3077006
4310,thegreenwichhotel.com,,,,,,R3,Let's Encrypt,False,b'20210405160436Z',b'20210704160436Z',0,1620578974.7584407
4312,granrecogidadealimentos.org,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210421000000Z',b'20210720235959Z',0,1620578976.0074532
4313,forstor.ua,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210309000000Z',b'20220309235959Z',0,1620578977.316473
4314,h21.seohost.pl,,,,,,R3,Let's Encrypt,False,b'20210404041553Z',b'20210703041553Z',21,1620578977.5911853
4315,itsvudok.com,,,,,,itsvudok.com,,True,b'20191114204809Z',b'20201113204809Z',10,1620578978.2954478
4316,hessen-agentur.de,,,,,,R3,Let's Encrypt,False,b'20210503164745Z',b'20210801164745Z',0,1620578978.6643784
4317,femedbariloche.com.ar,,,,,,R3,Let's Encrypt,True,b'20210117030450Z',b'20210417030450Z',10,1620578979.6105618
4318,ijpp.com,,,,,,Amazon,Amazon,False,b'20210421000000Z',b'20220520235959Z',0,1620578979.795676
4319,vesti-tver.ru,,,,,,R3,Let's Encrypt,False,b'20210416220128Z',b'20210715220128Z',0,1620578980.068632
4321,donuts.ne.jp,,,,,,Amazon,Amazon,False,b'20201028000000Z',b'20211126235959Z',0,1620578981.3534946
4324,brightviewhealth.com,,,,,,R3,Let's Encrypt,False,b'20210504143951Z',b'20210802143951Z',0,1620578982.887277
4326,covenanter.org,,,,,,R3,Let's Encrypt,False,b'20210505140556Z',b'20210803140556Z',0,1620578986.0670319
4327,fsclbd.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210331000000Z',b'20210629235959Z',0,1620578986.222635
4328,gamingshogun.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210209000000Z',b'20220209235959Z',0,1620578986.7867682
4329,www.folimage.fr,,,,,,R3,Let's Encrypt,False,b'20210422044546Z',b'20210721044546Z',0,1620578987.0314558
4330,trelleborg.se,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20200428074625Z',b'20220428074625Z',0,1620578987.2818167
4331,vtext.com,Verizon Data Services LLC,US,,,,DigiCert Baltimore TLS RSA SHA256 2020 CA1,DigiCert Inc,False,b'20210121000000Z',b'20220221235959Z',0,1620580195.5195384
4333,*.ray-banwayfarer.me.uk,,,,,,R3,Let's Encrypt,False,b'20210423223457Z',b'20210722223457Z',0,1620578988.5072505
4334,rydeenergy.com.au,,,,,,R3,Let's Encrypt,False,b'20210509040210Z',b'20210807040210Z',0,1620578988.6250074
4335,tasteofbeirut.com,,,,,,R3,Let's Encrypt,False,b'20210306192400Z',b'20210604192400Z',0,1620578988.904332
4336,acoastalbride.com,,,,,,R3,Let's Encrypt,False,b'20210415073716Z',b'20210714073716Z',0,1620578989.3306804
4338,alconis.com,,,,,,R3,Let's Encrypt,False,b'20210402185714Z',b'20210701185714Z',0,1620578991.1451368
4339,teenproblem.net,,,,,,R3,Let's Encrypt,False,b'20210327020952Z',b'20210625020952Z',0,1620578991.422319
4340,thefest.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210314000000Z',b'20210612235959Z',0,1620578992.7100148
4341,vkdj.org,,,,,,R3,Let's Encrypt,False,b'20210412201720Z',b'20210711201720Z',0,1620578993.7623777
4342,embsayboltonabbeyrailway.org.uk,,,,,,R3,Let's Encrypt,False,b'20210503163120Z',b'20210801163120Z',0,1620578993.9298503
4344,*.tll07.zoneas.eu,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200408000000Z',b'20220607235959Z',0,1620578994.2791567
4345,www.ikwordzzper.nl,,,,,,R3,Let's Encrypt,False,b'20210427203647Z',b'20210726203647Z',0,1620578994.4427316
4346,splendidpen.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210418000000Z',b'20210717235959Z',0,1620578994.835122
4347,www.germanos.gr,,,,,,R3,Let's Encrypt,False,b'20210423135944Z',b'20210722135944Z',0,1620578995.2429276
4348,partaiqq.mobi,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210321000000Z',b'20210619235959Z',0,1620578996.1620028
4349,www.jensweinreich.de,,,,,,R3,Let's Encrypt,False,b'20210426011645Z',b'20210725011645Z',0,1620580368.6748881
4351,www.petage.com,,,,,,R3,Let's Encrypt,False,b'20210315165655Z',b'20210613165655Z',0,1620578997.906932
4352,*.fero-metal.ro,,,,,,R3,Let's Encrypt,False,b'20210417023856Z',b'20210716023856Z',0,1620578998.2810464
4353,www.aboutpakistan.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210302000000Z',b'20220402235959Z',0,1620578998.7487965
4354,www.eurabota.ua,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200512000000Z',b'20210614235959Z',0,1620578999.1873894
4355,bookfriends.gr,,,,,,R3,Let's Encrypt,False,b'20210418050418Z',b'20210717050418Z',0,1620578999.490893
4356,flyforgood.com,,,,,,Amazon,Amazon,False,b'20210125000000Z',b'20220222235959Z',0,1620579000.5307486
4357,plisweb.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210315000000Z',b'20210613235959Z',0,1620579000.739148
4358,itsybitsykitchen.com,,,,,,"cPanel, Inc. ECC Certification Authority","cPanel, Inc.",False,b'20210327000000Z',b'20210625235959Z',0,1620579001.15518
4359,schuelke.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20190603000000Z',b'20210624235959Z',0,1620579002.4605007
4360,fastighetsnytt.se,,,,,,R3,Let's Encrypt,False,b'20210403102207Z',b'20210702102207Z',0,1620579002.6176121
4362,fieldsheer.com,,,,,,GlobalSign Domain Validation CA - SHA256 - G3,GlobalSign nv-sa,False,b'20200630153520Z',b'20210701153520Z',0,1620579006.4613242
4364,ugeskriftet.dk,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20201130000000Z',b'20211201235959Z',0,1620579007.5185199
4365,gatdaily.com,,,,,,R3,Let's Encrypt,False,b'20210325050242Z',b'20210623050242Z',0,1620579010.0695267
4366,shopjimmy.com,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,False,b'20200722000000Z',b'20210723120000Z',0,1620579012.9753945
4369,greenindiavacations.com,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20200803193640Z',b'20201101193640Z',10,1620579014.4415238
4370,ediblebrooklyn.com,,,,,,R3,Let's Encrypt,False,b'20210413151813Z',b'20210712151813Z',0,1620579015.2152655
4371,*.aemma.org,,,,,,R3,Let's Encrypt,False,b'20210509152155Z',b'20210807152155Z',0,1620579015.7740932
4372,www.pony-visa.com,"FREIT LINK, AO",RU,,,,RU-CENTER High Assurance Services CA 2,RU-Center (ЗАО Региональный Сетевой Информационный Центр),False,b'20201229000000Z',b'20220126235959Z',0,1620579016.2574785
4374,bac.edu.my,,,,,,R3,Let's Encrypt,False,b'20210224093158Z',b'20210525093158Z',0,1620579016.919727
4376,*.storagewest.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20190529192426Z',b'20210712161840Z',0,1620579018.7202206
4377,reciprocal.com,,,,,,R3,Let's Encrypt,False,b'20210419165435Z',b'20210718165435Z',0,1620579020.2562094
4379,ip-10-116-242-190,SomeOrganization,--,,,,ip-10-116-242-190,SomeOrganization,True,b'20131127051856Z',b'20141127051856Z',10,1620579021.7982547
4380,fragranceshop.com,"Cloudflare, Inc.",US,,,,Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",False,b'20200701000000Z',b'20210701120000Z',0,1620579023.007411
4381,viko.lt,,,,,,R3,Let's Encrypt,False,b'20210505084009Z',b'20210803084009Z',0,1620579024.335898
4382,*.vipinform24.ru,,,,,,R3,Let's Encrypt,False,b'20210509072759Z',b'20210807072759Z',0,1620579024.6979933
4383,*.lamoda.kz,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210331000000Z',b'20220331235959Z',0,1620579025.7405639
4384,www.2.server54.mylittledatacenter.com,,,,,,R3,Let's Encrypt,False,b'20210419041357Z',b'20210718041357Z',0,1620579026.0528738
4385,*.mchost.ru,,,,,,AlphaSSL CA - SHA256 - G2,GlobalSign nv-sa,False,b'20200818154222Z',b'20220819154222Z',0,1620579028.9891713
4386,zavodzaborov.ru,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210317000000Z',b'20220317235959Z',21,1620579029.3693638
4387,*.ministrywatch.com,,,,,,R3,Let's Encrypt,False,b'20210502202720Z',b'20210731202720Z',0,1620579029.7244973
4388,holmesmedia.co.uk,,,,,,Amazon,Amazon,False,b'20200920000000Z',b'20211020120000Z',0,1620579030.5790603
4389,erismann.ru,OOO Erismann,RU,Private Organization,1037727025588,,Thawte EV RSA CA 2018,DigiCert Inc,False,b'20191004000000Z',b'20211102120000Z',0,1620579031.6061087
4392,www.gomage.com,,,,,,R3,Let's Encrypt,False,b'20210507070331Z',b'20210805070331Z',0,1620579033.3279402
4393,shurley.com,,,,,,R3,Let's Encrypt,False,b'20210416021938Z',b'20210715021938Z',0,1620579033.7827091
4395,hostinger.ru,,,,,,R3,Let's Encrypt,False,b'20210420111619Z',b'20210719111619Z',0,1620579034.1384757
4396,www.mcrmgo.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20191205155025Z',b'20220203184400Z',0,1620579034.4846752
4397,boatinglinks.com,,,,,,R3,Let's Encrypt,False,b'20210424230901Z',b'20210723230901Z',0,1620579035.998373
4398,wallacegraham.com,,,,,,R3,Let's Encrypt,False,b'20210412164425Z',b'20210711164425Z',0,1620579039.5243065
4399,nudeteenphoto.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210319000000Z',b'20210617235959Z',0,1620579041.0320516
4401,ilmuaja.com,,,,,,R3,Let's Encrypt,False,b'20210316141423Z',b'20210614141423Z',0,1620579043.695608
4404,www.farrinstitute.org,,,,,,R3,Let's Encrypt,False,b'20210416201856Z',b'20210715201856Z',0,1620579045.6457849
4405,peiqitang.com,,,,,,R3,Let's Encrypt,False,b'20210317210743Z',b'20210615210743Z',0,1620579046.0737243
4406,gdprstop.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210502000000Z',b'20210731235959Z',0,1620579047.2753549
4408,agricool.co,,,,,,R3,Let's Encrypt,False,b'20210420043643Z',b'20210719043643Z',0,1620579048.9058137
4409,ssanutrition-pittsburghzoo.com,,,,,,R3,Let's Encrypt,False,b'20210325170307Z',b'20210623170307Z',0,1620579049.2589567
4411,www.madeit.com.au,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20201220151618Z',b'20220121141746Z',0,1620579054.2583427
4412,*.bax-shop.co.uk,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20210118000000Z',b'20220118235959Z',0,1620579054.4897516
4414,jmeagle.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200708000000Z',b'20210708235959Z',0,1620579055.0713863
4415,www.tudorsociety.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,False,b'20200601000000Z',b'20210731235959Z',0,1620579055.6190484
4416,flat4ever.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",False,b'20210306000000Z',b'20210604235959Z',0,1620579055.869208
4417,thisismosaic.org,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",False,b'20210111202516Z',b'20220111202516Z',0,1620579056.389309
4419,grauonline.de,,,,,,Let's Encrypt Authority X3,Let's Encrypt,True,b'20200624214916Z',b'20200922214916Z',10,1620579058.8265214
4420,www.herakles42.de,,,,,,R3,Let's Encrypt,False,b'20210426210328Z',b'20210725210328Z',0,1620579059.0158367
4421,*.uniondemocracy.org,,,,,,R3,Let's Encrypt,False,b'20210421000417Z',b'20210720000417Z',0,1620579059.7700872
4422,*.acestream.net,,,,,,K Software Certificate Authority (DV) 2,K Software,True,b'20170822000000Z',b'20200827235959Z',10,1620579060.4190826
4423,burodestruct.net,,,,,,R3,Let's Encrypt,False,b'20210430162400Z',b'20210729162400Z',0,1620579060.579373
4425,iemploi-aive.ch,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",False,b'20201216080639Z',b'20220117080639Z',0,1620579061.8988018
4426,civilityandtruth.com,,,,,,R3,Let's Encrypt,False,b'20210425023222Z',b'20210724023222Z',0,1620579062.377067
4429,badspiderbites.com,,,,,,R3,Let's Encrypt,False,b'20210408003833Z',b'20210707003833Z',0,1620579064.0218148
4430,echn.org,,,,,,R3,Let's Encrypt,False,b'20210422162304Z',b'20210721162304Z',0,1620579064.5039372
4432,lcsnet.com,,,,,,R3,Let's Encrypt,False,b'20210412162608Z',b'20210711162608Z',0,1620579066.0213017
4433,wheelndealmama.com,,,,,,R3,Let's Encrypt,False,b'20210425025510Z',b'20210724025510Z',0,1620579066.549209
