,CN,O,C,businessCategory,serialNumber,juristiction,issuer_CN,issuer_O,expired,notBefore,notAfter,verCode,time_collected
564,*.vukovarski-spomenar.com,,,,,,R3,Let's Encrypt,0.0,b'20210215235917Z',b'20210516235917Z',0,1620479586.6607082
566,pokrakowice.digital,,,,,,R3,Let's Encrypt,0.0,b'20210416201045Z',b'20210715201045Z',0,1620479586.8692286
568,hithustlers.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210324000000Z',b'20210622235959Z',0,1620479586.6994894
571,*.4datasolution.com,,,,,,Amazon,Amazon,0.0,b'20201221000000Z',b'20220119235959Z',0,1620479588.0285676
572,*.8u.cz,,,,,,R3,Let's Encrypt,0.0,b'20210226221435Z',b'20210527221435Z',0,1620479587.7699246
575,webdisk.aishwaryainteriors.in,,,,,,R3,Let's Encrypt,0.0,b'20210211022501Z',b'20210512022501Z',0,1620479586.7787662
576,britainwestmotorsport.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210319000000Z',b'20210617235959Z',0,1620479587.7195346
579,froid-guyader.fr,,,,,,R3,Let's Encrypt,0.0,b'20210308033923Z',b'20210606033923Z',0,1620479587.535475
580,*.wl.co,"Facebook, Inc.",US,,,,DigiCert SHA2 High Assurance Server CA,DigiCert Inc,0.0,b'20210317000000Z',b'20210615235959Z',0,1620479588.0182807
581,*.ssl.goneo.de,,,,,,RapidSSL TLS RSA CA G1,DigiCert Inc,0.0,b'20190708000000Z',b'20210905120000Z',0,1620479588.104481
586,webmail.isfirsatibul.com,,,,,,R3,Let's Encrypt,0.0,b'20210315112653Z',b'20210613112653Z',0,1620479586.925296
589,jabezrealtyservices.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210313000000Z',b'20210611235959Z',0,1620479587.4895942
590,masterdrive.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210220000000Z',b'20210521235959Z',0,1620479586.8039207
591,sunbeltmembers.com,,,,,,sunbeltmembers.com,,1.0,b'20170724203816Z',b'20180724203816Z',10,1620479586.7763445
593,www.r2l.com.mx,,,,,,R3,Let's Encrypt,0.0,b'20210220052447Z',b'20210521052447Z',0,1620479586.7478828
594,cebuphonly.jrzoutsourcingservices.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210401000000Z',b'20210630235959Z',0,1620479586.6340055
595,cpanel.archost.net.au,,,,,,R3,Let's Encrypt,0.0,b'20210312080100Z',b'20210610080100Z',0,1620479587.409178
598,dpay-paxful.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210416000000Z',b'20220228235959Z',0,1620479586.994991
602,ssl763678.cloudflaressl.com,,,,,,COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,0.0,b'20210407000000Z',b'20211014235959Z',0,1620479587.9053383
604,www.pubgmcstencentgame.com,,,,,,R3,Let's Encrypt,0.0,b'20210416045846Z',b'20210715045846Z',0,1620479586.6584384
605,cpanel.onailsupply.com,,,,,,R3,Let's Encrypt,0.0,b'20210305094151Z',b'20210603094151Z',0,1620479587.532671
606,marbet-transport.co.uk,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210111000000Z',b'20220111235959Z',0,1620479587.2474947
608,grps-j0inviralnew71.ydns.eu,,,,,,grps-j0inviralnew71.ydns.eu,,0.0,b'20210407152233Z',b'20220407152233Z',18,1620479587.1091146
612,webdisk.lctafrica.net,,,,,,R3,Let's Encrypt,0.0,b'20210319135048Z',b'20210617135048Z',0,1620479586.952898
613,www.paypal.com,"PayPal, Inc.",US,Private Organization,3014267,,DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,0.0,b'20201229000000Z',b'20211011235959Z',0,1620479588.0617602
614,embarqueja.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210401000000Z',b'20210630235959Z',0,1620479587.2457347
616,autodiscover.kalkalgroup.com,,,,,,R3,Let's Encrypt,0.0,b'20210312232542Z',b'20210610232542Z',0,1620479587.3422356
617,brudesh.org,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210318000000Z',b'20220318235959Z',0,1620479586.8175988
618,webdisk.pinkoliveentertainment.com,,,,,,R3,Let's Encrypt,0.0,b'20210212101719Z',b'20210513101719Z',0,1620479586.6896439
619,servlices.runescape.com-mv.ru,,,,,,R3,Let's Encrypt,0.0,b'20210407042052Z',b'20210706042052Z',0,1620479587.6302454
621,example.com,SiteGround,BG,,,,example.com,SiteGround,0.0,b'20180816141514Z',b'20280813141514Z',21,1620479587.9666674
622,nwob.personal-payee-alert.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210406000000Z',b'20220406235959Z',0,1620479587.3056738
623,unionheightsresidental.com,,,,,,unionheightsresidental.com,,0.0,b'20200518170349Z',b'20210518170349Z',18,1620479587.546894
625,ami-manera.es,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210416090142Z',b'20220515165201Z',0,1620479587.7821877
627,cpanel.arigo.ng,,,,,,R3,Let's Encrypt,0.0,b'20210226140837Z',b'20210527140837Z',0,1620479586.99107
628,bibliotecabayer.org.ar,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210321000000Z',b'20210619235959Z',0,1620479587.3626277
630,thehiphoppublicist.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210313000000Z',b'20210611235959Z',0,1620479586.8812609
638,*.1eurohosting.nl,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200420000000Z',b'20220627235959Z',0,1620479587.9512618
640,autorizador5.com.br,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210326000000Z',b'20210624235959Z',0,1620479588.0932555
642,otomati-srl.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210306000000Z',b'20210604235959Z',0,1620479587.866665
645,onlinebanking-mtb.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20210324231022Z',b'20220324231022Z',0,1620479587.4816415
646,dev1.availsports1.com,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20200327220830Z',b'20220327220830Z',0,1620479587.5808291
647,valeshoptv.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210322030346Z',b'20210620030346Z',0,1620479587.108454
650,8so.ru,,,,,,R3,Let's Encrypt,0.0,b'20210302234815Z',b'20210531234815Z',0,1620479588.0130093
653,umzap.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,1.0,b'20200504000000Z',b'20210504235959Z',0,1620479586.9040296
656,click.em32dat.eu,,,,,,R3,Let's Encrypt,0.0,b'20210304185237Z',b'20210602185237Z',0,1620479586.7930043
661,autodiscover.topmarketingnetwork.com,,,,,,R3,Let's Encrypt,0.0,b'20210331132908Z',b'20210629132908Z',0,1620479586.6908982
663,banreservascarro.com,,,,,,banreservascarro.com,,0.0,b'20210415213658Z',b'20220415213658Z',18,1620479587.5380237
666,turingmain.com,,,,,,R3,Let's Encrypt,1.0,b'20210118081344Z',b'20210418081344Z',10,1620479587.8510706
667,*.secureserver.net,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",0.0,b'20191022222628Z',b'20211022222628Z',0,1620479587.8019602
668,web5168.web07.bero-webspace.de,,,,,,R3,Let's Encrypt,0.0,b'20210414125450Z',b'20210713125450Z',0,1620479587.6156209
674,*.e-kei.pl,,,,,,Certum Domain Validation CA SHA2,Unizeto Technologies S.A.,0.0,b'20210316115236Z',b'20220316115236Z',0,1620479587.0200312
675,www.edcfun.com,,,,,,TrustAsia TLS RSA CA,"TrustAsia Technologies, Inc.",0.0,b'20201214000000Z',b'20211213235959Z',0,1620479586.7383513
677,*.telegra.ph,,,,,,Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0.0,b'20191001122415Z',b'20211104230738Z',0,1620479587.3842103
679,sweetgreenrebellion.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210411000000Z',b'20210710235959Z',0,1620479587.3384333
681,*.elevation.com.mx,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,0.0,b'20200819000000Z',b'20210902120000Z',0,1620479587.1660204
682,bet.travel,,,,,,R3,Let's Encrypt,0.0,b'20210406123350Z',b'20210705123350Z',0,1620479587.4212246
684,www.puntaarenas.cl,I. Municipalidad de Punta Arenas,CL,Private Organization,692502000,,GlobalSign Extended Validation CA - SHA256 - G3,GlobalSign nv-sa,0.0,b'20190422141108Z',b'20210718151102Z',0,1620479587.702498
690,olx.pl.oferta-payment.life,,,,,,R3,Let's Encrypt,0.0,b'20210416042727Z',b'20210715042727Z',0,1620479587.3258994
692,youshouldbedancing.nyc,,,,,,R3,Let's Encrypt,0.0,b'20210404044101Z',b'20210703044101Z',0,1620479586.9015398
693,ulster.ulsterban.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200703000000Z',b'20210703235959Z',0,1620479586.8326988
695,benjim.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20201007000000Z',b'20211007235959Z',0,1620479587.3327208
700,www.jgsballngrillcateringllc.knpdesigns.com,,,,,,R3,Let's Encrypt,0.0,b'20210315015722Z',b'20210613015722Z',0,1620479587.2540855
702,httpsservices.runescape.com-n.ru,,,,,,R3,Let's Encrypt,0.0,b'20210415092839Z',b'20210714092839Z',0,1620479588.0800178
703,nineled.com,,,,,,R3,Let's Encrypt,0.0,b'20210220221401Z',b'20210521221401Z',0,1620479587.6552403
705,ftp.kristallsolucoes.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210223024832Z',b'20210524024832Z',0,1620479587.73752
708,*.agilecrm.com,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,0.0,b'20201029000000Z',b'20211129235959Z',0,1620479587.2736797
710,*.atagucsea.com,,,,,,R3,Let's Encrypt,0.0,b'20210225022357Z',b'20210526022357Z',0,1620479587.8917928
711,www.zippyprint.co.uk,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",0.0,b'20201130104853Z',b'20211130104853Z',0,1620479587.519749
720,lender.sandbox.natwest.poweredbydivido.com,,,,,,Amazon,Amazon,0.0,b'20210210000000Z',b'20220311235959Z',0,1620479586.9790816
721,izcalttia.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210320000000Z',b'20210618235959Z',0,1620479587.0257804
724,accounts.paxful.com.paxful-security.com,,,,,,R3,Let's Encrypt,1.0,b'20210120180900Z',b'20210420180900Z',0,1620479587.1298914
726,cpcalendars.klveiculosmontealto.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210222042647Z',b'20210523042647Z',0,1620479587.2265851
729,justsayingbro.com,,,,,,R3,Let's Encrypt,0.0,b'20210331085139Z',b'20210629085139Z',0,1620479587.3732343
730,cpanel.tsetsuuh.mn,,,,,,R3,Let's Encrypt,0.0,b'20210311122635Z',b'20210609122635Z',0,1620479587.3280144
731,cpcalendars.riley-wilson.com,,,,,,R3,Let's Encrypt,0.0,b'20210215061356Z',b'20210516061356Z',0,1620479587.3379016
732,*.stackblitz.io,,,,,,Amazon,Amazon,0.0,b'20201111000000Z',b'20211210235959Z',0,1620479586.5962307
737,auth0.com,"Cloudflare, Inc.",US,,,,Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0.0,b'20201022000000Z',b'20211021235959Z',0,1620479587.244434
738,mail.margin.today,,,,,,R3,Let's Encrypt,0.0,b'20210221014115Z',b'20210522014115Z',0,1620479588.038572
744,schoolkoet.com,,,,,,R3,Let's Encrypt,0.0,b'20210318161913Z',b'20210616161913Z',0,1620479587.1397378
746,paypalupdate.ahlusunna.ps,,,,,,R3,Let's Encrypt,0.0,b'20210407045653Z',b'20210706045653Z',0,1620479588.008901
747,ecisd-us-docx.tk,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210331000000Z',b'20210629235959Z',0,1620479586.973015
748,,CommuniGate Systems Customer,,,,,communigate.com,"CommuniGate Systems, Inc.",0.0,b'19980202000000Z',b'20280202000000Z',21,1620479587.7240644
749,check-japan-amazon.3t59.top,,,,,,R3,Let's Encrypt,0.0,b'20210414144515Z',b'20210713144515Z',0,1620479587.8741572
759,library.foraqsa.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20171113000000Z',b'20180211235959Z',10,1620479587.3941264
761,paymentfailedcx.com,,,,,,R3,Let's Encrypt,0.0,b'20210416150318Z',b'20210715150318Z',0,1620479586.6652024
762,the-ly.com,,,,,,R3,Let's Encrypt,0.0,b'20210318201037Z',b'20210616201037Z',0,1620479588.0760083
763,tuncaymotor.com,,,,,,R3,Let's Encrypt,0.0,b'20210403115217Z',b'20210702115217Z',0,1620479586.7803488
764,autodiscover.techsmarthere.com,,,,,,R3,Let's Encrypt,0.0,b'20210220035001Z',b'20210521035001Z',0,1620479587.2353797
770,rm-paymentfee.support,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210409000000Z',b'20220409235959Z',0,1620479586.6804137
771,*.orson.website,,,,,,R3,Let's Encrypt,1.0,b'20210205105834Z',b'20210506105834Z',0,1620479587.995237
772,webdisk.organicoslim.com,,,,,,R3,Let's Encrypt,0.0,b'20210418061321Z',b'20210717061321Z',0,1620479587.095685
773,autodiscover.pateltutorials.com,,,,,,R3,Let's Encrypt,0.0,b'20210213074455Z',b'20210514074455Z',0,1620479588.023902
774,pwcs-co.ml,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210312000000Z',b'20210610235959Z',0,1620479586.7224684
775,kit.mishkanhakavana.com,,,,,,R3,Let's Encrypt,0.0,b'20210409201431Z',b'20210708201431Z',0,1620479586.6287904
778,*.halifaxid.it,,,,,,Actalis Domain Validation Server CA G3,Actalis S.p.A.,0.0,b'20200828120323Z',b'20210828120323Z',0,1620479586.5814717
779,wideyear.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210414000000Z',b'20210713235959Z',0,1620479588.106004
780,moodle.lms-su.com,,,,,,R3,Let's Encrypt,0.0,b'20210209051144Z',b'20210510051144Z',0,1620479587.835732
782,extentiontabletscoverage.sydney,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210312000000Z',b'20210610235959Z',0,1620479586.9298797
784,webcindario.com,,,,,,R3,Let's Encrypt,0.0,b'20210401065419Z',b'20210630065419Z',0,1620479588.0583193
786,walletsconnectlink.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210327000000Z',b'20220327235959Z',0,1620479587.8248606
789,hasmob.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210313000000Z',b'20210611235959Z',0,1620479587.1725867
790,enrollmoreclientsbootcamp.com,,,,,,R3,Let's Encrypt,0.0,b'20210326031839Z',b'20210624031839Z',0,1620479587.6141658
795,mail.hipercardfatura.biz,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210323000000Z',b'20210621235959Z',0,1620479586.9449513
798,4574c5a83f3739528.temporary.link,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20210204000000Z',b'20210505235959Z',0,1620479587.553715
799,*.covaricambi.it,,,,,,Actalis Domain Validation Server CA G3,Actalis S.p.A.,0.0,b'20210202042122Z',b'20220202042122Z',0,1620479587.7450478
803,kuchkuchnights.com,,,,,,Starfield Secure Certificate Authority - G2,"Starfield Technologies, Inc.",0.0,b'20200628130021Z',b'20210628130021Z',0,1620479587.2232366
804,www.cakebox.in,,,,,,R3,Let's Encrypt,0.0,b'20210324172812Z',b'20210622172812Z',0,1620479587.3376203
807,federalaccesscredit.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210322000000Z',b'20220322235959Z',0,1620479586.7386239
810,getlikesfree.com,,,,,,Amazon,Amazon,0.0,b'20200929000000Z',b'20211029120000Z',0,1620479588.012245
812,witchheal.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210413000000Z',b'20210712235959Z',0,1620479587.8438115
813,just-eat.co.uk.sul4x4.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210217000000Z',b'20210518235959Z',0,1620479587.7565503
815,*.livedrive.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20210111000000Z',b'20220211235959Z',0,1620479587.4899182
823,ntf-lang-ja-jp.kingking017.com,,,,,,R3,Let's Encrypt,0.0,b'20210404135752Z',b'20210703135752Z',0,1620479586.961135
827,enorma.is,,,,,,R3,Let's Encrypt,0.0,b'20210317042231Z',b'20210615042231Z',0,1620479587.7944937
829,httpsservlces.runescape.com-oa.ru,,,,,,R3,Let's Encrypt,0.0,b'20210416132803Z',b'20210715132803Z',0,1620479587.172044
830,www.traduccionesmisol.com,,,,,,R3,Let's Encrypt,0.0,b'20210310142605Z',b'20210608142605Z',0,1620479586.793843
831,orange-dcr.fr,,,,,,R3,Let's Encrypt,0.0,b'20210227082424Z',b'20210528082424Z',0,1620479587.8712282
832,autodiscover.citaenlineacr.co,,,,,,R3,Let's Encrypt,0.0,b'20210329185429Z',b'20210627185429Z',0,1620479587.0549662
836,cpanel.aalfin.com,,,,,,R3,Let's Encrypt,0.0,b'20210313090133Z',b'20210611090133Z',0,1620479587.629004
843,aecbank.net,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200519000000Z',b'20210519235959Z',0,1620479587.6826465
844,gmail-auth.com,,,,,,R3,Let's Encrypt,0.0,b'20210303145916Z',b'20210601145916Z',0,1620479587.1640856
845,colorworxonline.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",1.0,b'20201214000000Z',b'20210314235959Z',10,1620479586.782986
849,chopperpumpback.com,,,,,,chopperpumpback.com,,1.0,b'20170220064919Z',b'20180220064919Z',10,1620479588.0324745
852,www.amazon-check-co-jp.s4u.top,,,,,,R3,Let's Encrypt,0.0,b'20210403165352Z',b'20210702165352Z',0,1620479587.2481828
853,owa.gre.ac.uk,University of Greenwich,GB,Private Organization,00986729,,QuoVadis Europe EV SSL CA G1,QuoVadis Trustlink B.V.,0.0,b'20201103123120Z',b'20211103124100Z',0,1620479587.4554276
854,e-receipts.co,,,,,,Amazon,Amazon,0.0,b'20210319000000Z',b'20220417235959Z',0,1620479587.9946723
857,ae814465423918953.temporary.link,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210415000000Z',b'20210714235959Z',0,1620479587.0429697
858,cometravelwithme.xyz,,,,,,R3,Let's Encrypt,0.0,b'20210302221748Z',b'20210531221748Z',0,1620479587.70726
861,*.ozyegin.edu.tr,,,,,,RapidSSL TLS DV RSA Mixed SHA256 2020 CA-1,DigiCert Inc,0.0,b'20201105000000Z',b'20211206235959Z',0,1620479586.9626276
868,*.posten-post.it,,,,,,Actalis Domain Validation Server CA G3,Actalis S.p.A.,0.0,b'20210325134642Z',b'20220325134642Z',0,1620479587.9161835
870,prestige-nation.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210313000000Z',b'20210611235959Z',0,1620479588.108898
871,cpanel.hublabararas.com,,,,,,R3,Let's Encrypt,0.0,b'20210219150746Z',b'20210520150746Z',0,1620479587.4190476
873,servllces.runescape.com-oa.ru,,,,,,R3,Let's Encrypt,0.0,b'20210416040950Z',b'20210715040950Z',0,1620479587.6262088
874,*.metamask.cloud,,,,,,Actalis Domain Validation Server CA G3,Actalis S.p.A.,0.0,b'20210408031834Z',b'20220509031834Z',0,1620479587.236135
876,www.janemontessorigh.com,,,,,,R3,Let's Encrypt,0.0,b'20210213070800Z',b'20210514070800Z',0,1620479586.6632988
883,www.web.bredbanque.trans.sylog.co,,,,,,R3,Let's Encrypt,0.0,b'20210402101114Z',b'20210701101114Z',0,1620479587.7457912
885,posadalalucia.com.ar,,,,,,R3,Let's Encrypt,0.0,b'20210305050412Z',b'20210603050412Z',0,1620479586.6957576
887,artdecorstudio.ro,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210214000000Z',b'20210515235959Z',0,1620479587.5546181
892,juliec1.repl.co,,,,,,R3,Let's Encrypt,0.0,b'20210408205941Z',b'20210707205941Z',0,1620479587.922247
894,capableweightloss.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210313000000Z',b'20210611235959Z',0,1620479587.5525393
896,ubsbank-online.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20201213000000Z',b'20211213235959Z',0,1620479586.9568834
897,*.mesquecamping.es,,,,,,Encryption Everywhere DV TLS CA - G1,DigiCert Inc,0.0,b'20210124000000Z',b'20220206235959Z',0,1620479587.7185352
899,www.vulkanland-bio-safran.at,,,,,,R3,Let's Encrypt,1.0,b'20210203221859Z',b'20210504221859Z',0,1620479587.8587713
901,design101.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210330205555Z',b'20210628205555Z',0,1620479587.523611
906,prettypugpuppies.com,,,,,,Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0.0,b'20200523000000Z',b'20210523235959Z',0,1620479587.7861984
908,plasticaindia.com,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210320000000Z',b'20210618235959Z',0,1620479587.6458046
909,webdisk.darultarteel.com,,,,,,R3,Let's Encrypt,0.0,b'20210313011753Z',b'20210611011753Z',0,1620479587.1214216
912,httpsservices.runescape.com-fe.ru,,,,,,R3,Let's Encrypt,0.0,b'20210416113535Z',b'20210715113535Z',0,1620479587.9942539
916,cpanel.livingemeraldjayne.com,,,,,,R3,Let's Encrypt,0.0,b'20210404072601Z',b'20210703072601Z',0,1620479586.6519742
918,inscreditos.com,,,,,,R3,Let's Encrypt,0.0,b'20210404152441Z',b'20210703152441Z',0,1620479587.70754
919,gouv-impot.cemerbas.com,,,,,,R3,Let's Encrypt,0.0,b'20210327223539Z',b'20210625223539Z',0,1620479587.4606962
920,mijn-lcscards-nl.xyz,,,,,,R3,Let's Encrypt,0.0,b'20210416133810Z',b'20210715133810Z',0,1620479586.930918
926,ken.kulaklikdergisi.com,,,,,,ken.kulaklikdergisi.com,,1.0,b'20191125095802Z',b'20201124095802Z',10,1620479587.1314263
930,micro-soft-safe-url-redirect-duo-solutions-fr.cefp-edu.top,,,,,,"cPanel, Inc. Certification Authority","cPanel, Inc.",0.0,b'20210415000000Z',b'20210714235959Z',0,1620479587.53878
933,www.waspap.com,,,,,,R3,Let's Encrypt,0.0,b'20210320025203Z',b'20210618025203Z',0,1620479587.4609647
935,www.judconsulta.webfamily.com.br,,,,,,R3,Let's Encrypt,0.0,b'20210317153154Z',b'20210615153154Z',0,1620479586.93816
936,ttubeway.com,,,,,,R3,Let's Encrypt,0.0,b'20210312135155Z',b'20210610135155Z',0,1620479587.5332007
937,autodiscover.mapleaiongroup.co.uk,,,,,,R3,Let's Encrypt,0.0,b'20210313013056Z',b'20210611013056Z',0,1620479587.8569586
938,autodiscover.frenchbulldogharness.com,,,,,,R3,Let's Encrypt,0.0,b'20210318220459Z',b'20210616220459Z',0,1620479588.0528297
939,cpcontacts.webdemoapp.com,,,,,,R3,Let's Encrypt,0.0,b'20210315132919Z',b'20210613132919Z',0,1620479586.655096
